Id_Index;ExecTime(s);Mutant
412;453;BehaviorPreferencesFragment_3_NullValueIntentPutExtraOperatorMutator
413;436;BehaviorPreferencesFragment_4_IntentPayloadReplacementOperatorMutator
414;443;BehaviorPreferencesFragment_5_RandomActionIntentDefinitionOperatorMutator
415;438;BehaviorPreferencesFragment_6_NullValueIntentPutExtraOperatorMutator
416;436;BehaviorPreferencesFragment_7_IntentPayloadReplacementOperatorMutator
417;437;BehaviorPreferencesFragment_8_RandomActionIntentDefinitionOperatorMutator
418;438;ProgressDialogTask_0_BinaryMutator
419;431;QrDecodeTask_0_BinaryMutator
420;442;DropdownCheckBoxes_0_InvalidViewFocusOperatorMutator
421;445;DropdownCheckBoxes_1_ViewComponentNotVisibleOperatorMutator
422;438;IconHolder_0_InvalidViewFocusOperatorMutator
423;440;IconHolder_1_ViewComponentNotVisibleOperatorMutator
424;437;IconHolder_2_InvalidViewFocusOperatorMutator
425;433;IconHolder_3_ViewComponentNotVisibleOperatorMutator
426;444;GroupHolder_0_InvalidViewFocusOperatorMutator
427;436;GroupHolder_1_ViewComponentNotVisibleOperatorMutator
428;441;GroupHolder_2_InvalidViewFocusOperatorMutator
429;438;GroupHolder_3_ViewComponentNotVisibleOperatorMutator
430;483;EntryListView_0_LengthyGUICreationOperatorMutator
431;437;EntryListView_1_InvalidViewFocusOperatorMutator
432;434;EntryListView_2_ViewComponentNotVisibleOperatorMutator
433;446;EntryListView_3_InvalidViewFocusOperatorMutator
434;432;EntryListView_4_ViewComponentNotVisibleOperatorMutator
435;435;EntryListView_5_InvalidViewFocusOperatorMutator
436;439;EntryListView_6_ViewComponentNotVisibleOperatorMutator
437;442;EntryListView_7_InvalidViewFocusOperatorMutator
438;433;EntryListView_8_ViewComponentNotVisibleOperatorMutator
439;433;EntryListView_9_InvalidViewFocusOperatorMutator
440;410;EntryListView_10_ViewComponentNotVisibleOperatorMutator
441;435;EntryListView_11_InvalidViewFocusOperatorMutator
442;414;EntryListView_12_ViewComponentNotVisibleOperatorMutator
443;439;EntryListView_13_InvalidViewFocusOperatorMutator
444;435;EntryListView_14_ViewComponentNotVisibleOperatorMutator
445;409;EntryListView_15_BuggyGUIListenerOperatorMutator
446;429;EntryListView_16_BuggyGUIListenerOperatorMutator
447;415;EntryListView_17_BuggyGUIListenerOperatorMutator
448;438;EntryListView_18_InvalidViewFocusOperatorMutator
449;437;EntryListView_19_ViewComponentNotVisibleOperatorMutator
450;439;EntryListView_20_BinaryMutator
451;432;EntryListView_21_BinaryMutator
452;438;EntryListView_22_BinaryMutator
453;434;EntryAdapter_0_BinaryMutator
454;434;EntryAdapter_1_BinaryMutator
455;415;EntryAdapter_2_BuggyGUIListenerOperatorMutator
456;464;EntryAdapter_3_LengthyGUIListenerOperatorMutator
457;433;EntryAdapter_4_BuggyGUIListenerOperatorMutator
458;516;EntryAdapter_5_LengthyGUIListenerOperatorMutator
459;442;EntryAdapter_6_BinaryMutator
460;437;EntryAdapter_7_BinaryMutator
461;431;EntryAdapter_8_BinaryMutator
462;438;EntryAdapter_9_BinaryMutator
463;299;EntryAdapter_10_BinaryMutator
464;434;EntryAdapter_11_InvalidViewFocusOperatorMutator
465;433;EntryAdapter_12_ViewComponentNotVisibleOperatorMutator
466;433;IconCategoryHolder_0_InvalidViewFocusOperatorMutator
467;440;IconCategoryHolder_1_ViewComponentNotVisibleOperatorMutator
468;436;IconCategoryHolder_2_InvalidViewFocusOperatorMutator
469;437;IconCategoryHolder_3_ViewComponentNotVisibleOperatorMutator
470;440;IconRecyclerView_0_BinaryMutator
